PRCP,SNOW,TMAX,TMIN,SNWD_change,SNWD_change_positive,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precipprob,precipcover,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,snow,rain,freezingrain,ice,day_of_year_y,total_sunlight
7.6,56.0,-6.1,-12.2,51.0,1.0,-2.8,-5.9,-9.8,-7.7,-10.0,59.2,100.0,16.67,40.3,21.9,43.6,1008.2,91.1,13.7,20.9,1.8,1.0,1.0,1.0,0.0,0.0,336.0,32737.0
3.8,20.0,-3.9,-7.8,25.0,1.0,-4.0,-2.9,-10.2,-7.0,-8.1,73.3,100.0,20.83,56.2,16.7,354.2,998.3,84.3,12.7,3.7,0.2,0.0,1.0,0.0,0.0,0.0,337.0,32653.0
5.8,53.0,-3.9,-8.9,25.0,1.0,-5.6,-0.7,-12.0,-5.6,-8.6,80.2,0.0,0.0,41.4,3.3,348.1,997.7,60.1,15.9,26.0,2.2,2.0,1.0,0.0,0.0,0.0,338.0,32574.0
0.3,0.0,-3.3,-7.2,-25.0,0.0,-2.3,-1.0,-9.3,-4.6,-5.8,77.9,100.0,16.67,51.8,19.9,288.0,1002.6,85.4,13.9,35.3,3.0,3.0,1.0,1.0,0.0,0.0,339.0,32498.0
7.1,58.0,-5.6,-11.1,25.0,1.0,-4.3,-2.7,-10.4,-6.6,-8.6,72.8,100.0,12.5,59.4,12.6,258.5,1015.1,81.3,10.9,46.4,4.1,3.0,1.0,1.0,0.0,0.0,340.0,32426.0
3.0,66.0,-8.3,-13.9,77.0,1.0,-8.6,-5.8,-15.4,-10.3,-12.5,73.9,0.0,0.0,40.0,11.1,285.5,1025.3,64.8,13.5,61.8,5.4,3.0,1.0,0.0,0.0,0.0,341.0,32358.0
0.8,20.0,-10.0,-13.9,0.0,0.0,-11.2,-2.2,-22.3,-11.2,-15.6,71.5,0.0,0.0,50.4,3.6,345.4,1029.4,31.0,15.9,51.2,4.3,4.0,0.0,0.0,0.0,0.0,342.0,32295.0
2.0,10.0,1.1,-12.2,-26.0,0.0,0.6,7.2,-5.5,0.3,-1.6,85.4,100.0,58.33,71.3,7.4,323.2,1015.7,87.0,12.4,11.9,1.1,1.0,1.0,1.0,0.0,0.0,343.0,32235.0
23.1,0.0,2.8,-2.2,-127.0,0.0,7.0,10.8,-3.5,5.5,4.0,81.0,100.0,45.83,60.8,16.1,259.0,1005.3,83.1,14.8,24.1,2.0,1.0,0.0,1.0,0.0,0.0,344.0,32180.0
9.9,0.0,3.9,-10.0,-25.0,0.0,-4.3,-2.3,-10.7,-7.2,-12.2,55.0,100.0,4.17,53.6,18.2,296.1,1021.3,24.6,15.4,53.9,4.7,3.0,1.0,0.0,0.0,0.0,345.0,32129.0
0.3,8.0,-7.2,-12.2,0.0,0.0,-7.7,-8.0,-14.7,-11.2,-14.8,58.2,100.0,4.17,57.6,21.6,285.6,1035.2,38.1,15.5,62.3,5.4,3.0,1.0,0.0,0.0,0.0,346.0,32084.0
0.0,0.0,-7.8,-15.0,0.0,0.0,-3.7,1.3,-11.6,-4.5,-7.1,77.9,100.0,37.5,44.3,10.5,289.4,1030.2,76.5,15.1,9.6,0.7,0.0,1.0,1.0,0.0,0.0,347.0,32042.0
18.5,0.0,2.2,-8.3,0.0,0.0,6.0,10.4,0.5,4.4,3.9,86.1,100.0,83.33,64.1,20.8,52.7,1000.3,83.1,12.0,10.8,0.9,1.0,1.0,1.0,0.0,0.0,348.0,32005.0
40.9,0.0,5.6,-3.9,-51.0,0.0,1.3,5.9,-12.9,-3.2,-4.4,66.1,100.0,8.33,51.8,27.3,266.4,997.0,78.5,13.7,28.2,2.4,2.0,1.0,1.0,0.0,0.0,349.0,31972.0
3.3,20.0,-3.9,-17.2,25.0,1.0,-8.2,-7.7,-15.3,-12.0,-15.4,57.6,0.0,0.0,48.2,18.1,282.8,1021.5,16.4,16.0,58.8,5.0,3.0,1.0,0.0,0.0,0.0,350.0,31944.0
0.0,0.0,-8.3,-17.2,-25.0,0.0,-6.9,-4.4,-11.3,-7.6,-9.2,83.9,100.0,50.0,30.6,7.1,357.5,1014.1,71.3,10.8,6.4,0.6,0.0,1.0,0.0,0.0,0.0,351.0,31921.0
7.1,89.0,-7.2,-12.2,102.0,1.0,-4.9,-2.4,-18.1,-6.6,-7.7,80.9,100.0,20.83,53.3,20.1,282.3,1005.7,85.5,9.9,37.5,3.4,3.0,1.0,0.0,0.0,0.0,352.0,31902.0
9.7,152.0,-11.1,-21.7,177.0,1.0,-15.1,-19.4,-26.9,-22.5,-21.1,60.0,0.0,0.0,48.2,17.9,265.0,1019.1,65.2,14.7,60.7,5.4,4.0,1.0,0.0,0.0,0.0,353.0,31888.0
0.5,0.0,-10.6,-25.0,-50.0,0.0,-13.8,-9.4,-22.6,-15.3,-18.1,70.4,0.0,0.0,65.5,8.1,299.8,1033.8,79.7,15.6,60.0,5.3,3.0,0.0,0.0,0.0,0.0,354.0,31879.0
0.0,0.0,-6.7,-12.8,-26.0,0.0,-12.9,-6.6,-19.2,-12.9,-15.9,78.3,0.0,0.0,25.9,4.1,342.1,1035.3,45.9,15.4,44.0,3.8,3.0,0.0,0.0,0.0,0.0,355.0,31874.0
0.0,0.0,-3.9,-12.8,-25.0,0.0,-9.1,0.0,-15.3,-9.1,-12.0,79.6,0.0,0.0,48.2,3.7,359.7,1023.0,33.6,16.0,39.0,3.4,2.0,0.0,0.0,0.0,0.0,356.0,31875.0
0.0,0.0,0.0,-3.9,-26.0,0.0,-3.4,6.4,-12.0,-4.0,-7.2,76.3,0.0,0.0,72.4,21.9,304.9,1013.8,20.9,15.3,55.8,4.8,3.0,0.0,0.0,0.0,0.0,357.0,31879.0
0.0,0.0,2.8,-6.1,0.0,0.0,-2.5,-1.3,-10.8,-5.0,-8.9,62.5,0.0,0.0,58.7,27.1,313.4,1019.6,31.4,16.0,61.4,5.3,3.0,0.0,0.0,0.0,0.0,358.0,31888.0
0.0,0.0,2.8,-9.4,-25.0,0.0,-6.5,-0.4,-13.4,-6.5,-10.7,73.4,0.0,0.0,22.0,1.5,359.5,1023.7,23.2,16.0,38.1,3.3,2.0,0.0,0.0,0.0,0.0,359.0,31902.0
0.0,0.0,-3.3,-10.6,0.0,0.0,-6.7,0.1,-14.6,-6.8,-11.0,73.2,0.0,0.0,26.3,4.9,336.5,1028.5,9.3,15.7,44.5,3.9,3.0,0.0,0.0,0.0,0.0,360.0,31922.0
0.0,0.0,1.1,-10.6,-25.0,0.0,-0.3,4.2,-3.8,-0.6,-2.5,85.0,100.0,45.83,61.9,12.7,313.9,1019.8,81.7,14.4,16.2,1.5,1.0,1.0,1.0,0.0,0.0,361.0,31946.0
4.3,0.0,3.3,-5.0,-26.0,0.0,1.5,2.1,-5.3,-0.8,-4.2,66.9,0.0,0.0,62.3,19.1,280.6,1018.9,47.7,15.9,65.8,5.7,3.0,0.0,0.0,0.0,0.0,362.0,31974.0
0.3,0.0,-5.0,-8.9,0.0,0.0,-0.9,1.3,-5.5,-2.5,-6.8,64.6,0.0,0.0,38.9,13.9,314.4,1022.0,67.7,15.7,47.7,4.2,3.0,1.0,1.0,0.0,0.0,363.0,32007.0
6.4,61.0,-3.9,-11.1,76.0,1.0,-3.3,-2.4,-10.7,-6.9,-6.0,81.6,100.0,95.83,53.3,21.0,67.8,1018.2,89.5,7.0,3.8,0.3,0.0,1.0,1.0,0.0,0.0,364.0,32044.0
32.0,218.0,-6.7,-11.1,178.0,1.0,-0.6,0.8,-6.1,-2.5,-3.1,83.0,100.0,79.17,50.4,16.7,39.7,1004.8,89.7,11.5,10.1,0.9,1.0,1.0,1.0,0.0,0.0,365.0,32086.0
11.9,104.0,-6.1,-8.3,102.0,1.0,-0.8,-2.6,-5.4,-4.0,-3.6,81.3,100.0,25.0,59.8,13.6,243.7,999.8,76.6,11.5,34.3,3.0,2.0,1.0,1.0,0.0,0.0,1.0,32132.0
13.2,89.0,-8.3,-10.0,101.0,1.0,-0.7,1.2,-5.8,-2.6,-5.2,72.6,100.0,4.17,60.5,18.2,266.7,1008.0,59.7,16.0,45.0,3.8,2.0,1.0,1.0,0.0,0.0,2.0,32183.0
0.0,0.0,-2.2,-10.0,-50.0,0.0,1.2,5.0,-1.1,1.2,-1.4,82.9,0.0,0.0,37.8,3.1,354.1,1007.0,83.4,16.0,29.3,2.4,1.0,0.0,0.0,0.0,0.0,3.0,32239.0
0.0,0.0,-1.1,-3.3,-26.0,0.0,0.8,2.1,-1.4,0.7,-0.5,91.1,100.0,54.17,37.1,7.0,352.7,1005.1,87.9,10.4,12.6,1.0,1.0,1.0,1.0,0.0,0.0,4.0,32299.0
5.1,51.0,-2.2,-10.0,26.0,1.0,-4.2,-3.2,-12.6,-8.1,-7.5,77.8,100.0,16.67,68.0,18.4,305.5,1005.8,77.4,11.5,47.2,4.1,3.0,1.0,1.0,0.0,0.0,5.0,32363.0
0.8,15.0,-10.0,-15.6,25.0,1.0,-9.9,-5.7,-15.7,-9.9,-12.1,83.7,100.0,16.67,37.1,3.1,15.6,1012.1,69.6,12.9,37.8,3.2,2.0,1.0,0.0,0.0,0.0,6.0,32431.0
3.3,51.0,-11.7,-15.6,25.0,1.0,-5.5,-1.6,-11.2,-6.1,-8.4,80.3,100.0,4.17,61.9,8.4,297.6,1014.2,76.6,14.9,32.6,2.6,2.0,1.0,1.0,0.0,0.0,7.0,32503.0
0.0,0.0,-10.0,-15.0,0.0,0.0,-3.9,-1.9,-14.9,-6.1,-6.9,80.2,100.0,54.17,52.9,21.0,283.1,1010.1,84.5,8.3,43.2,3.7,2.0,1.0,1.0,0.0,0.0,8.0,32580.0
4.6,89.0,-10.6,-20.0,51.0,1.0,-12.1,-9.5,-20.2,-15.3,-17.2,66.7,0.0,0.0,64.4,16.1,284.3,1035.3,34.4,14.6,69.8,5.9,4.0,1.0,0.0,0.0,0.0,9.0,32660.0
0.0,0.0,-1.1,-21.1,0.0,0.0,-5.9,0.2,-15.6,-6.2,-9.2,77.3,100.0,4.17,50.4,7.8,350.4,1030.1,70.2,15.2,27.1,2.3,2.0,1.0,0.0,0.0,0.0,10.0,32746.0
5.8,0.0,4.4,-3.2553268268715243,-51.0,0.0,6.8,14.9,0.0,6.7,3.6,81.0,100.0,54.17,65.9,17.7,235.3,1017.5,83.2,11.9,41.1,3.6,2.0,1.0,1.0,0.0,0.0,11.0,32833.0
12.7,0.0,7.2,4.4,-203.0,0.0,2.8,8.6,-11.2,0.0,0.0,82.4,100.0,45.83,82.8,23.6,325.0,1014.9,85.6,11.9,22.9,2.1,2.0,0.0,1.0,0.0,0.0,12.0,32926.0
23.6,0.0,7.2,-12.2,-51.0,0.0,-4.9,-2.8,-11.7,-5.6,-8.2,78.2,100.0,16.67,36.4,9.5,28.7,1030.6,78.2,14.0,9.2,0.8,1.0,1.0,0.0,0.0,0.0,13.0,33021.0
1.0,0.0,-2.2,-8.9,0.0,0.0,-1.0,0.8,-4.8,-1.9,-3.9,81.4,100.0,16.67,33.1,16.7,84.7,1025.1,93.6,15.2,20.0,1.8,1.0,1.0,1.0,0.0,0.0,14.0,33121.0
3.8,23.0,-3.3,-7.2,26.0,1.0,0.5,1.5,-1.6,-0.1,-2.9,79.0,100.0,12.5,63.4,11.2,308.7,1018.1,88.3,14.8,17.8,1.7,1.0,1.0,1.0,0.0,0.0,15.0,33224.0
2.8,28.0,-3.9,-7.2,25.0,1.0,-2.5,-0.7,-16.0,-6.0,-5.1,82.3,100.0,54.17,59.8,21.7,333.3,1012.1,85.8,7.6,21.6,1.8,1.0,1.0,1.0,0.0,0.0,16.0,33331.0
16.5,216.0,-3.9,-22.2,229.0,1.0,-17.6,-16.2,-28.7,-22.8,-22.9,64.3,0.0,0.0,78.8,20.9,315.5,1033.7,29.4,15.2,77.5,6.6,4.0,1.0,0.0,0.0,0.0,17.0,33440.0
0.0,0.0,-12.2,-22.2,-26.0,0.0,-17.4,-11.2,-26.9,-18.6,-21.2,73.0,100.0,20.83,43.2,10.9,330.7,1028.7,40.3,13.1,48.4,4.3,3.0,1.0,0.0,0.0,0.0,18.0,33554.0
7.4,84.0,-6.7,-18.3,77.0,1.0,-7.9,-2.6,-16.1,-10.3,-11.3,77.2,100.0,37.5,59.8,19.0,307.6,1005.6,88.5,10.9,29.8,2.6,3.0,1.0,0.0,0.0,0.0,19.0,33670.0
2.3,23.0,-6.7,-17.2,0.0,0.0,-13.1,-11.8,-19.7,-15.7,-18.8,63.1,0.0,0.0,51.5,12.6,306.0,1022.2,35.7,15.5,79.2,6.9,4.0,0.0,0.0,0.0,0.0,20.0,33789.0
0.0,0.0,-7.8,-20.0,-51.0,0.0,-17.1,-8.5,-25.5,-17.8,-21.3,71.0,0.0,0.0,45.7,8.0,310.6,1029.5,38.7,15.9,73.2,6.2,4.0,0.0,0.0,0.0,0.0,21.0,33911.0
0.0,0.0,-11.7,-19.4,-26.0,0.0,-8.3,0.4,-13.5,-8.5,-12.6,72.6,0.0,0.0,29.9,6.6,323.5,1028.6,43.4,16.0,76.6,6.5,4.0,0.0,0.0,0.0,0.0,22.0,34037.0
0.0,0.0,-1.1,-18.9,0.0,0.0,-9.5,2.0,-19.9,-9.5,-13.4,75.0,0.0,0.0,35.3,3.1,339.5,1028.0,0.0,16.0,56.6,4.8,3.0,0.0,0.0,0.0,0.0,23.0,34165.0
0.0,0.0,2.8,-5.6,-25.0,0.0,-5.2,5.0,-12.5,-5.6,-9.0,77.0,0.0,0.0,24.1,5.6,345.9,1030.3,7.3,16.0,63.2,5.4,4.0,0.0,0.0,0.0,0.0,24.0,34296.0
0.0,0.0,2.2,-6.7,0.0,0.0,-0.9,2.4,-10.0,-3.0,-4.4,77.8,100.0,16.67,84.6,18.7,69.3,1022.5,52.1,14.7,18.5,1.4,1.0,1.0,1.0,0.0,0.0,25.0,34429.0
24.9,107.0,-1.1,-5.0,102.0,1.0,2.1,3.6,-1.1,1.1,-0.1,85.3,100.0,37.5,79.2,12.0,288.9,1003.6,76.2,12.4,60.7,5.2,3.0,1.0,1.0,0.0,0.0,26.0,34565.0
4.1,33.0,-1.1,-6.1,25.0,1.0,1.4,1.5,-3.2,-0.7,-2.0,78.0,100.0,12.5,50.4,11.7,270.0,1000.6,84.5,14.1,44.4,3.9,3.0,1.0,1.0,0.0,0.0,27.0,34704.0
8.6,56.0,-5.0,-10.0,51.0,1.0,-1.9,-0.7,-8.6,-4.6,-6.1,72.9,0.0,0.0,41.4,17.3,341.2,1007.5,92.3,15.2,60.2,5.3,3.0,1.0,1.0,0.0,0.0,28.0,34845.0
0.0,0.0,-6.7,-14.4,-26.0,0.0,-8.6,-5.2,-16.3,-10.9,-14.3,65.6,0.0,0.0,43.9,16.8,334.8,1018.3,19.0,15.9,91.0,7.8,5.0,0.0,0.0,0.0,0.0,29.0,34988.0
0.0,0.0,-8.3,-15.6,0.0,0.0,-12.7,-1.6,-22.2,-12.7,-18.3,66.3,0.0,0.0,28.8,2.7,346.4,1027.0,0.0,16.0,85.2,7.2,5.0,0.0,0.0,0.0,0.0,30.0,35133.0
0.0,0.0,-5.0,-15.6,-25.0,0.0,-8.0,2.3,-18.5,-8.2,-14.6,63.8,0.0,0.0,20.9,6.2,338.6,1025.4,16.5,16.0,82.9,7.1,5.0,0.0,0.0,0.0,0.0,31.0,35281.0
0.0,0.0,-2.8,-8.9,0.0,0.0,-1.3,1.9,-3.8,-1.7,-6.5,68.4,0.0,0.0,22.3,6.6,342.9,1013.1,95.2,15.9,41.5,3.6,2.0,0.0,0.0,0.0,0.0,32.0,35431.0
0.0,0.0,-3.3,-8.9,0.0,0.0,-2.6,-1.0,-6.2,-3.4,-7.3,70.9,0.0,0.0,31.0,8.0,341.3,999.7,86.6,15.6,67.0,5.8,4.0,0.0,0.0,0.0,0.0,33.0,35583.0
0.3,0.0,-3.3,-11.1,0.0,0.0,-0.6,2.1,-6.2,-2.5,-5.7,69.6,0.0,0.0,59.0,16.9,263.1,1005.4,87.6,15.9,71.3,6.2,4.0,0.0,0.0,0.0,0.0,34.0,35736.0
0.0,0.0,-5.6,-10.0,0.0,0.0,-2.9,-0.7,-7.1,-3.4,-6.3,77.6,0.0,0.0,43.6,12.3,285.9,1010.0,65.6,15.8,21.6,1.8,1.0,1.0,1.0,0.0,0.0,35.0,35892.0
0.0,0.0,-3.9,-12.2,0.0,0.0,-4.4,-2.9,-11.6,-7.5,-11.1,60.3,0.0,0.0,54.0,16.6,294.5,1016.0,44.1,15.4,92.3,8.1,5.0,1.0,1.0,0.0,0.0,36.0,36049.0
3.6,51.0,-9.4,-14.4,25.0,1.0,-5.4,-4.8,-10.3,-7.6,-8.1,81.6,100.0,50.0,35.3,12.9,20.0,1008.6,89.1,10.6,3.8,0.3,0.0,1.0,1.0,0.0,0.0,37.0,36207.0
6.9,23.0,2.2,-10.0,26.0,1.0,-2.6,-3.2,-16.3,-7.1,-5.0,83.9,100.0,62.5,43.6,24.3,6.8,988.0,82.8,7.6,3.5,0.2,0.0,1.0,1.0,0.0,0.0,38.0,36367.0
20.8,109.0,1.7,-18.9,127.0,1.0,-12.9,-13.4,-23.9,-18.0,-17.7,68.1,0.0,0.0,65.9,22.6,284.9,1015.9,48.5,14.7,38.1,3.2,2.0,1.0,0.0,0.0,0.0,39.0,36529.0
0.0,0.0,-17.8,-22.2,0.0,0.0,-16.3,-4.8,-30.1,-16.4,-20.1,73.4,0.0,0.0,32.8,5.3,356.2,1033.6,34.8,15.0,61.2,5.3,4.0,1.0,0.0,0.0,0.0,40.0,36692.0
3.3,36.0,-7.2,-22.2,0.0,0.0,-2.5,2.3,-7.5,-2.8,-4.3,87.8,100.0,54.17,48.2,8.1,308.8,1019.0,85.8,9.3,25.6,2.2,2.0,1.0,1.0,0.0,0.0,41.0,36857.0
10.4,86.0,-3.9,-11.1,101.0,1.0,-3.0,-0.2,-8.9,-3.3,-4.6,89.2,100.0,12.5,36.0,11.2,290.4,1014.1,80.5,9.9,25.3,2.1,1.0,1.0,1.0,0.0,0.0,42.0,37024.0
2.3,41.0,-2.2,-10.0,0.0,0.0,-1.6,-0.6,-6.4,-4.2,-6.8,68.5,100.0,8.33,66.6,17.6,274.1,1015.1,50.9,14.4,83.9,7.3,4.0,1.0,1.0,0.0,0.0,43.0,37191.0
1.8,20.0,-7.2,-10.0,0.0,0.0,-1.6,1.0,-10.4,-2.5,-4.0,84.2,100.0,33.33,46.8,16.9,297.8,1006.1,87.0,11.2,29.7,2.5,2.0,1.0,1.0,0.0,0.0,44.0,37359.0
3.3,56.0,-6.1,-17.8,26.0,1.0,-15.9,-12.4,-27.6,-21.3,-22.0,60.5,0.0,0.0,57.6,21.0,310.7,1024.8,24.8,14.5,112.4,9.7,6.0,1.0,0.0,0.0,0.0,45.0,37529.0
0.0,0.0,-17.2,-27.2,0.0,0.0,-19.3,-7.3,-32.3,-20.2,-24.3,66.8,0.0,0.0,43.2,10.7,309.8,1032.4,2.1,15.8,109.4,9.4,6.0,0.0,0.0,0.0,0.0,46.0,37701.0
1.8,0.0,-6.7,-25.0,-26.0,0.0,-5.0,-0.4,-13.5,-5.6,-9.0,73.7,100.0,8.33,48.2,6.9,301.4,1018.0,87.6,14.8,98.0,8.5,4.0,1.0,0.0,0.0,0.0,47.0,37872.0
0.3,0.0,-7.2,-10.0,0.0,0.0,-6.6,-5.7,-18.8,-9.5,-12.4,65.4,0.0,0.0,51.1,24.7,292.8,1023.6,36.3,15.5,111.9,9.6,5.0,0.0,0.0,0.0,0.0,48.0,38045.0
0.0,0.0,-8.9,-13.9,-25.0,0.0,-9.8,-1.7,-21.3,-12.6,-12.9,78.0,100.0,54.17,56.0,24.6,135.3,1025.7,65.4,9.8,15.4,1.3,1.0,1.0,1.0,0.0,0.0,49.0,38219.0
16.0,130.0,-6.1,-12.2,178.0,1.0,-3.4,-1.7,-16.5,-7.8,-11.2,56.8,100.0,4.17,66.6,29.1,285.9,1017.9,51.7,14.5,111.8,9.7,6.0,1.0,1.0,0.0,0.0,50.0,38394.0
0.3,41.0,-8.3,-20.0,25.0,1.0,-15.2,-12.5,-24.7,-18.0,-21.1,61.7,0.0,0.0,52.2,19.8,308.5,1029.2,27.7,15.8,85.7,7.4,5.0,1.0,0.0,0.0,0.0,51.0,38569.0
0.0,0.0,-15.0,-21.7,-76.0,0.0,-17.1,-5.1,-30.9,-17.9,-23.4,61.1,0.0,0.0,42.8,9.6,294.2,1029.0,0.0,15.9,120.0,10.5,6.0,0.0,0.0,0.0,0.0,52.0,38745.0
0.0,0.0,-7.2,-22.2,-25.0,0.0,-8.1,0.6,-21.8,-9.5,-14.7,61.3,0.0,0.0,56.2,17.3,266.0,1019.5,6.8,15.9,118.1,10.1,6.0,0.0,0.0,0.0,0.0,53.0,38923.0
0.0,0.0,-2.2,-12.2,0.0,0.0,-4.0,7.1,-15.0,-4.3,-9.7,68.5,0.0,0.0,32.4,9.7,292.8,1018.8,0.0,15.9,111.7,9.6,6.0,0.0,0.0,0.0,0.0,54.0,39100.0
0.0,0.0,3.9,-6.7,-26.0,0.0,-0.5,11.5,-11.9,-0.6,-7.5,65.0,0.0,0.0,40.7,15.4,240.2,1014.9,2.1,15.7,115.4,9.8,6.0,0.0,0.0,0.0,0.0,55.0,39279.0
0.0,0.0,6.1,-2.2,-25.0,0.0,2.2,8.8,-2.0,2.1,-1.9,76.8,100.0,12.5,20.5,6.1,336.5,1013.8,61.4,13.9,54.4,4.7,3.0,0.0,1.0,0.0,0.0,56.0,39458.0
1.5,10.0,6.7,-3.9,0.0,0.0,3.1,4.6,0.2,2.4,-0.8,77.5,100.0,4.17,38.2,12.3,67.5,1015.3,87.1,12.8,44.3,3.7,3.0,1.0,1.0,0.0,0.0,57.0,39637.0
2.3,15.0,-1.1,-4.4,0.0,0.0,0.5,2.7,-9.5,-3.5,-2.6,79.7,100.0,62.5,65.0,36.5,96.5,996.4,86.6,9.1,41.5,3.6,3.0,1.0,1.0,0.0,0.0,58.0,39817.0
30.2,236.0,-2.2,-15.0,305.0,1.0,-4.9,-7.7,-12.2,-10.0,-11.1,61.8,0.0,0.0,51.1,23.3,232.8,1002.1,81.8,14.6,91.8,7.9,4.0,1.0,0.0,0.0,0.0,59.0,39998.0
0.3,0.0,-7.8,-15.0,0.0,0.0,-8.8,-8.1,-16.4,-11.9,-13.7,68.3,0.0,0.0,45.0,18.6,289.4,1008.1,58.3,14.5,99.9,8.6,4.0,0.0,0.0,0.0,0.0,60.0,40179.0
1.5,20.0,-12.2,-17.2,-26.0,0.0,-10.6,-7.8,-17.7,-13.3,-15.7,67.2,0.0,0.0,45.0,14.5,282.5,1017.5,56.8,15.7,144.8,12.3,7.0,1.0,0.0,0.0,0.0,61.0,40361.0
0.0,0.0,-8.9,-17.2,0.0,0.0,-6.0,1.1,-18.3,-6.7,-9.8,75.7,100.0,16.67,47.5,9.0,314.9,1014.1,71.0,15.9,101.3,8.7,6.0,1.0,1.0,0.0,0.0,62.0,40543.0
0.0,0.0,0.6,-10.0,0.0,0.0,5.5,12.8,-0.6,5.2,0.3,72.0,100.0,12.5,44.6,12.1,128.8,1002.7,70.0,15.5,123.9,10.8,5.0,0.0,1.0,0.0,0.0,63.0,40725.0
12.7,20.0,6.7,-3.9,-51.0,0.0,3.1,4.5,-2.7,-0.4,-2.6,67.5,100.0,25.0,71.6,30.3,269.0,997.3,88.3,13.5,133.4,11.4,6.0,0.0,1.0,0.0,0.0,64.0,40909.0
3.8,20.0,-3.3,-8.3,-25.0,0.0,1.1,1.6,-5.5,-1.8,-6.9,57.1,100.0,4.17,74.5,22.6,288.1,1014.6,31.7,15.4,138.8,12.0,6.0,1.0,1.0,0.0,0.0,65.0,41092.0
0.0,0.0,-2.8,-8.9,-25.0,0.0,-0.3,1.7,-5.9,-2.4,-6.2,66.7,0.0,0.0,41.4,17.7,87.1,1017.5,56.1,15.9,55.4,4.9,4.0,1.0,1.0,0.0,0.0,66.0,41275.0
0.8,10.0,-2.8,-13.9,25.0,1.0,-3.6,-3.7,-13.4,-8.0,-15.1,41.5,0.0,0.0,51.1,23.4,347.2,1022.1,1.9,16.0,157.0,13.6,7.0,1.0,1.0,0.0,0.0,67.0,41459.0
0.0,0.0,-5.6,-14.4,-25.0,0.0,-1.2,5.3,-9.7,-2.3,-11.1,49.5,0.0,0.0,59.0,12.9,298.8,1025.0,21.5,16.0,160.0,13.3,7.0,0.0,0.0,0.0,0.0,68.0,41643.0
0.0,0.0,1.7,-10.6,-26.0,0.0,5.3,16.7,-3.6,5.3,-4.8,54.5,0.0,0.0,44.3,15.3,248.4,1021.3,21.9,16.0,139.0,11.9,7.0,0.0,0.0,0.0,0.0,69.0,41827.0
0.0,0.0,7.2,0.6,0.0,0.0,6.6,11.9,1.6,6.3,1.3,71.0,100.0,33.33,59.0,10.3,279.0,1014.2,76.8,15.5,85.6,7.4,4.0,0.0,1.0,0.0,0.0,70.0,42011.0
18.5,0.0,7.8,-7.2,-76.0,0.0,0.9,4.8,-5.1,-1.7,-5.5,63.3,100.0,4.17,55.8,17.5,307.2,1018.6,59.0,15.8,108.0,9.3,4.0,0.0,1.0,0.0,0.0,71.0,42196.0
0.0,0.0,0.6,-8.9,0.0,0.0,-0.8,4.5,-6.0,-1.1,-6.3,68.0,0.0,0.0,29.5,10.6,93.6,1022.7,77.7,16.0,91.5,7.9,4.0,0.0,0.0,0.0,0.0,72.0,42380.0
2.5,0.0,-1.7,-8.9,0.0,0.0,3.7,6.5,-3.5,-0.1,-1.3,71.1,100.0,54.17,77.0,34.4,161.8,1012.2,81.7,13.5,27.0,2.2,3.0,1.0,1.0,0.0,0.0,73.0,42565.0
27.9,58.0,1.1,-7.2,51.0,1.0,2.9,1.6,-3.9,-1.4,-7.6,46.3,100.0,8.33,51.6,30.0,284.5,1018.8,51.1,15.9,161.4,13.9,7.0,1.0,1.0,0.0,0.0,74.0,42750.0
0.0,0.0,-3.9,-12.2,0.0,0.0,-3.1,-3.5,-11.1,-6.7,-12.6,49.0,0.0,0.0,52.2,20.1,326.9,1031.7,13.0,16.0,173.7,15.1,7.0,1.0,1.0,0.0,0.0,75.0,42934.0
0.0,0.0,-2.2,-17.8,-26.0,0.0,-5.4,1.0,-14.8,-7.2,-15.8,50.7,0.0,0.0,37.1,15.6,172.2,1035.4,5.4,16.0,174.8,15.0,7.0,0.0,0.0,0.0,0.0,76.0,43119.0
0.0,0.0,-1.7,-17.8,0.0,0.0,0.0,1.3,-7.3,-2.0,-4.1,74.3,100.0,37.5,68.0,15.7,255.3,1021.2,79.5,13.2,26.0,2.1,2.0,1.0,1.0,0.0,0.0,77.0,43304.0
3.0,8.0,-2.2,-10.0,26.0,1.0,2.2,5.6,-4.7,0.2,-7.1,52.5,0.0,0.0,58.0,15.1,295.4,1028.3,43.0,16.0,176.2,15.1,7.0,1.0,1.0,0.0,0.0,78.0,43489.0
0.0,0.0,2.8,-7.2,-26.0,0.0,2.7,2.8,-1.3,0.5,-1.9,71.9,100.0,25.0,44.7,22.7,129.3,1028.4,75.4,15.0,38.8,3.3,2.0,0.0,1.0,0.0,0.0,79.0,43674.0
0.0,0.0,8.3,-4.4,0.0,0.0,7.0,15.5,-0.9,6.5,3.5,80.3,100.0,16.67,64.8,24.4,275.8,1009.4,69.4,15.1,71.7,6.0,3.0,1.0,1.0,0.0,0.0,80.0,43859.0
1.3,0.0,12.2,-9.4,-101.0,0.0,-0.6,3.0,-10.4,-5.5,-12.3,43.1,0.0,0.0,53.7,27.2,319.1,1024.4,24.8,16.0,197.3,17.1,8.0,0.0,0.0,0.0,0.0,81.0,44043.0
